exprid,N10000M50eps10alpha50_Time,N10000M50eps10alpha50_NC,N10000M50eps10alpha50_MM,N10000M50eps10alpha70_Time,N10000M50eps10alpha70_NC,N10000M50eps10alpha70_MM,N10000M50eps10alpha90_Time,N10000M50eps10alpha90_NC,N10000M50eps10alpha90_MM,N10000M50eps15alpha50_Time,N10000M50eps15alpha50_NC,N10000M50eps15alpha50_MM,N10000M50eps15alpha70_Time,N10000M50eps15alpha70_NC,N10000M50eps15alpha70_MM,N10000M50eps15alpha90_Time,N10000M50eps15alpha90_NC,N10000M50eps15alpha90_MM,N10000M50eps20alpha50_Time,N10000M50eps20alpha50_NC,N10000M50eps20alpha50_MM,N10000M50eps20alpha70_Time,N10000M50eps20alpha70_NC,N10000M50eps20alpha70_MM,N10000M50eps20alpha90_Time,N10000M50eps20alpha90_NC,N10000M50eps20alpha90_MM,N10000M100eps10alpha50_Time,N10000M100eps10alpha50_NC,N10000M100eps10alpha50_MM,N10000M100eps10alpha70_Time,N10000M100eps10alpha70_NC,N10000M100eps10alpha70_MM,N10000M100eps10alpha90_Time,N10000M100eps10alpha90_NC,N10000M100eps10alpha90_MM,N10000M100eps15alpha50_Time,N10000M100eps15alpha50_NC,N10000M100eps15alpha50_MM,N10000M100eps15alpha70_Time,N10000M100eps15alpha70_NC,N10000M100eps15alpha70_MM,N10000M100eps15alpha90_Time,N10000M100eps15alpha90_NC,N10000M100eps15alpha90_MM,N10000M100eps20alpha50_Time,N10000M100eps20alpha50_NC,N10000M100eps20alpha50_MM,N10000M100eps20alpha70_Time,N10000M100eps20alpha70_NC,N10000M100eps20alpha70_MM,N10000M100eps20alpha90_Time,N10000M100eps20alpha90_NC,N10000M100eps20alpha90_MM,N10000M200eps10alpha50_Time,N10000M200eps10alpha50_NC,N10000M200eps10alpha50_MM,N10000M200eps10alpha70_Time,N10000M200eps10alpha70_NC,N10000M200eps10alpha70_MM,N10000M200eps10alpha90_Time,N10000M200eps10alpha90_NC,N10000M200eps10alpha90_MM,N10000M200eps15alpha50_Time,N10000M200eps15alpha50_NC,N10000M200eps15alpha50_MM,N10000M200eps15alpha70_Time,N10000M200eps15alpha70_NC,N10000M200eps15alpha70_MM,N10000M200eps15alpha90_Time,N10000M200eps15alpha90_NC,N10000M200eps15alpha90_MM,N10000M200eps20alpha50_Time,N10000M200eps20alpha50_NC,N10000M200eps20alpha50_MM,N10000M200eps20alpha70_Time,N10000M200eps20alpha70_NC,N10000M200eps20alpha70_MM,N10000M200eps20alpha90_Time,N10000M200eps20alpha90_NC,N10000M200eps20alpha90_MM,N10000M500eps10alpha50_Time,N10000M500eps10alpha50_NC,N10000M500eps10alpha50_MM,N10000M500eps10alpha70_Time,N10000M500eps10alpha70_NC,N10000M500eps10alpha70_MM,N10000M500eps10alpha90_Time,N10000M500eps10alpha90_NC,N10000M500eps10alpha90_MM,N10000M500eps15alpha50_Time,N10000M500eps15alpha50_NC,N10000M500eps15alpha50_MM,N10000M500eps15alpha70_Time,N10000M500eps15alpha70_NC,N10000M500eps15alpha70_MM,N10000M500eps15alpha90_Time,N10000M500eps15alpha90_NC,N10000M500eps15alpha90_MM,N10000M500eps20alpha50_Time,N10000M500eps20alpha50_NC,N10000M500eps20alpha50_MM,N10000M500eps20alpha70_Time,N10000M500eps20alpha70_NC,N10000M500eps20alpha70_MM,N10000M500eps20alpha90_Time,N10000M500eps20alpha90_NC,N10000M500eps20alpha90_MM
63,8.29855001,-125.06701144483459,0.45322920023259017,12.387152082,-126.34619937186297,0.44143455532730097,28.659287922000004,-125.50268009185787,0.4500067764331918,8.454575335,-125.02914835640406,0.4392064204955749,12.137719744000002,-127.35968046718556,0.44641356708004276,29.015725909000004,-125.54672080046751,0.45289376793671254,7.707220426000001,-124.81423830758936,0.4530762232915272,11.328529121999999,-125.19766157820504,0.4466594990243361,31.330723741,-125.75795494743411,0.4461250236720472,8.217695334,-124.99865696305555,0.44459554889684366,11.909941927,-124.79773783540742,0.4568825143671791,27.806333499,-125.18349494689373,0.45436607435956866,7.840426004000001,-124.81328395767132,0.44685240005935334,11.657272957,-125.59013196090791,0.4520796666346246,27.018801951,-125.48131886061482,0.4522451294457171,8.716392538,-125.24788183135284,0.44889132975764334,12.029894124,-125.33479619142518,0.4454149086453313,29.457230572999997,-125.31379814883779,0.4500663947791138,7.3081553349999995,-125.09066426196034,0.44451812408596764,11.86901387,-125.7863940466416,0.44909584471084346,28.228576289,-126.34222825501348,0.4516577444611134,7.872264377,-126.05639361530726,0.44585522313104226,11.680801158000001,-125.85539190949765,0.44629213418166636,26.887499316,-125.72339665432703,0.4509764510267239,8.230010254,-125.68381133780086,0.4501867105496847,11.821377083,-125.11541701694027,0.45121122368798605,29.323956544999998,-125.79481497278076,0.4460542635948537,7.55322987,-136.45226873676944,0.38400678565992363,11.209161323,-135.66317438462232,0.4101700048762402,28.405685885,-129.37358255467882,0.42568306664842637,8.872241912,-129.86838982049966,0.4370454128599959,12.671268795,-126.45886716369046,0.42353548912575484,27.395203787,-126.49808283081765,0.44306456641686787,8.73935797,-124.07043312919106,0.4339522274089049,12.453695577,-127.73390102821271,0.44370673934627125,30.044597417,-124.50921689029418,0.44382373775749073
64,7.82868238,-126.94147002624533,0.4441576952443105,12.094573172,-124.04766663595483,0.45327489110113317,27.212110291000002,-124.74219269881766,0.45386769678501776,8.004097032,-126.48060235563122,0.4513153406099314,12.017752324,-126.23089461450647,0.4519694621778188,26.69051084,-126.41748940400856,0.44796789614801324,7.3658422990000005,-127.42653358891668,0.4548440602525283,11.804204584999999,-126.75303913243647,0.44577008005094626,25.245579992,-125.85109417556208,0.44590324795607134,7.950997663,-125.89396794678491,0.4498538093733876,11.906718292999999,-125.05006255940388,0.44974538157318744,25.700163700999997,-125.1820690900204,0.452474207232195,8.345958711,-125.41891046160283,0.4491055795327039,12.291508538,-125.42245177902161,0.44802105002297066,26.148233382,-124.8453167911265,0.45011414698356345,8.453050631,-125.50229732602116,0.44777945865556085,11.336394989,-125.1587540452545,0.4495611486838018,25.851902583,-125.26488446475176,0.44590260565429934,8.05318192,-126.69035834483829,0.4459657521081419,12.111947046000001,-124.99796807256254,0.45346985242438936,26.395638671,-125.1211596267332,0.45376703282206937,7.872217090000001,-124.92931548659114,0.4507866184300111,12.108711502,-125.85452374031536,0.45442390810799194,26.127946746,-125.4415418343467,0.4524907058941807,7.869453126,-124.72831812146056,0.4420771349279623,11.419742497,-125.55127107833462,0.4471996547148767,25.965008206,-125.35880038059092,0.4507314718483775,8.326016582,-145.36821246070934,0.3997131187286016,11.109263375,-133.823660881127,0.45960873486669357,25.920707782,-127.38315139125396,0.4521943438241481,8.32669371,-127.7278809630255,0.4556788483783376,11.596923207,-126.6892810233328,0.4501973962710758,26.358649048,-125.17497149797568,0.45574644005253406,8.57375342,-126.28279775819522,0.4508129902758482,12.979992002,-126.87747851801282,0.4439584100939996,26.093077913,-125.48818259109518,0.4450682513607501
65,8.441690290999999,-125.59414350621029,0.4562041720342257,11.564825955,-126.63045166475057,0.44792657294405996,25.260419999,-125.19119563942577,0.44880245309837763,8.002345245999999,-125.51422546634801,0.45223284058643737,11.682267543,-125.62601803045983,0.4543155997497046,27.372560883000002,-125.33350193777267,0.449624724390539,7.465869917,-125.84508696169637,0.4428391681912946,12.556470537000001,-125.17892110646837,0.4492795317063925,28.826856906,-125.29199478869245,0.44288764959798943,7.9932612469999995,-125.2109936001272,0.45156396157800194,12.269675006,-125.46150727440312,0.4473619394430034,25.427659955000003,-125.7500411339389,0.45427291341851855,8.367221528,-125.14921562159715,0.4470127448980438,11.612072006,-126.32749824296786,0.45024699101275795,26.697210868,-125.528416450251,0.45419152428133214,7.63407259,-126.65529809146537,0.4535696134908634,12.082125752,-125.8756541895304,0.45578174480223266,25.980776668,-125.44903127056894,0.45215792599655846,7.923043958000001,-124.05893939873302,0.45908308519082475,11.546592910000001,-125.92060997598975,0.45756354055432047,25.774525909,-125.36648688750518,0.4408618845622536,8.455933121000001,-125.25204599747813,0.45155282297478505,12.428224203,-125.6606525249712,0.4399217030165078,27.150719713,-125.85340856973227,0.44819276037647804,8.770517793,-125.73558419009359,0.4532406150690663,11.375684922000001,-125.09952439549988,0.4530596869038105,28.123252245999996,-125.64491245204863,0.4506875784747874,8.371629083,-132.56710241949918,0.42607158778544296,11.890366755,-136.54185452980113,0.424139576818539,25.507241833000002,-129.21234369540662,0.43244644644947855,7.952497749,-132.04522803896623,0.42377042766308126,11.716170792000002,-127.4369518591509,0.4558326127298031,24.920229841,-125.78520136116022,0.45144993081810736,8.499371713,-126.96622771562778,0.4367491761152199,12.530598523,-126.054199063984,0.4422428212364405,26.596936883999998,-125.47250427536119,0.44095304105941674
66,8.073060869999999,-125.49048266004313,0.45717427791399357,10.882485629,-125.78043089450235,0.4456007676763365,28.441957045000002,-125.50762242500753,0.4526157604070702,8.21718025,-125.88332376847345,0.4428790512053896,11.718735867000001,-125.30012324693261,0.44377753789849483,26.648436502,-125.82873244026679,0.45078969961125415,7.614889836000001,-124.94132454106764,0.44814830438661457,11.914638957000001,-125.0283236907032,0.44560803977061636,26.458057755,-125.24515320448013,0.4482209725306223,8.31483047,-126.48380724342645,0.4506127438717059,11.500816222,-125.36869965277718,0.4509222586740057,27.475553792,-125.85967483351106,0.44899903402518143,7.518839296,-125.8195843064875,0.4530472253028257,12.261532373000001,-125.89817964623401,0.44778028933104763,25.645868287,-125.59743423382447,0.4522197310173831,8.372652761,-124.87001945665352,0.44854011065144106,11.409860457,-124.87634535475243,0.4449854074298169,25.893094749,-125.20588748360151,0.4460346015285369,8.334527750000001,-126.49733833290338,0.4446815577429337,11.802116411,-126.29718548456567,0.4518419723099843,25.080000497,-125.81407411430925,0.4573147518493378,7.337852119,-126.61432342938397,0.45124341756964,11.844944712,-125.93114227846232,0.4440615046559588,25.692041804,-125.22030888819958,0.4498909074406235,7.726029212,-126.23784271413813,0.4489773664986657,11.216014506,-125.54112468172822,0.4491869369891206,29.105203740999997,-125.47575285675866,0.45166658335837523,7.895565587999999,-137.9475787955237,0.4278812753692991,11.807793042,-136.47586486612445,0.4378391916982485,25.057412752,-130.452469009679,0.44924725767386053,7.664987969,-127.97951342379883,0.4387775349574796,12.448326375999999,-129.5854489064067,0.44687904961834746,26.334610591,-126.61104231942716,0.44328741627209856,8.090241452,-126.41615541436451,0.4438237864773904,12.510815247,-124.31479770183994,0.45041395751504976,29.289938832,-125.7699149297618,0.4485505678084594
67,8.670644210999999,-126.15653872004424,0.45159921965905025,11.880524878000001,-125.72452597049423,0.44456005967891415,27.124005704,-125.47587783168106,0.4580709708314866,8.452925346,-124.6533313067213,0.4449554977482705,11.20191329,-126.13735825358839,0.4571253666654853,28.379106585000002,-125.52782355832647,0.4438978394718487,7.5498573350000004,-125.81721900718813,0.45024394014627167,12.104136753,-124.81436338691788,0.4485014084317427,27.941320873000002,-126.3586033580163,0.4503304509050795,7.556637082,-126.7810538401107,0.4480791414851941,11.673537373,-125.76374706877533,0.44474458182867127,25.439893872,-125.76904011473435,0.44252793219380515,8.562970756999999,-125.47348982763133,0.4502913196710371,11.623097788,-125.81279596866682,0.45096428813711853,25.246734580000002,-125.9261418099268,0.4470274221991754,8.081477795,-125.43112807378952,0.4453505782523812,12.035182915,-125.32923964654732,0.45184337963159993,27.276508576999998,-125.2510926130763,0.44949564790897245,8.481385201,-126.39038542580988,0.44720450598746087,12.415980999,-126.11050480936666,0.44523012733738654,25.71336879,-126.216546262364,0.4535315216078695,8.294791996,-125.88111654505774,0.45248595307718315,12.262913837,-125.02888382939403,0.4490905073022707,28.269880083,-125.49119657134673,0.4507597046388211,8.266465076,-125.97005315068563,0.4539778837399227,12.225343873,-125.59816108597308,0.45293671927626167,25.695868923,-125.70728173703965,0.4467285790947305,8.472411796,-135.9937814658951,0.37160967929386324,11.124277249,-127.36710227927422,0.41374522761727606,24.796541666,-128.49999088411718,0.4578044928319815,7.773557212,-127.6099592442435,0.444435118776788,12.631904544,-128.80338528014977,0.4627005939324622,26.015381076,-127.2447013804878,0.44516486878614725,7.639789531,-125.47115173816606,0.4514824162131748,12.490513871000001,-124.67833913311331,0.4534447542033626,26.870971623000003,-125.59769381234811,0.44204074324552317
68,8.589462999,-122.9821109469784,0.4456242460402817,11.929200622,-125.87308198246294,0.4479265865380203,25.52177034,-125.35350023571608,0.4531814592518999,8.111765469,-125.78599650969764,0.45231719148713334,11.918607666,-125.8860055831743,0.45336195290162185,28.171667542,-125.48223740267528,0.4491856792678826,7.473128216,-126.1763842898475,0.4523075055985756,11.600055332,-125.24701843970217,0.44943756708863414,26.530982873,-125.35769892218454,0.4491430359668711,7.635947425,-126.01541041217841,0.4516991567636906,12.396934468000001,-125.36614131340531,0.44462455304773074,25.66669708,-125.29188798498143,0.4381523721033108,8.066161458,-125.35669167443487,0.44634357028839855,11.676836205,-125.1797457817907,0.44960684024418707,27.335033549,-124.94500138272937,0.4499913356291341,7.749757346999999,-126.23738442649633,0.4494375272080543,12.177404665000001,-125.38739204229185,0.4524532546268013,26.645258421,-125.61478171266971,0.4497247215457696,7.915610927,-125.85660538117298,0.4469708515800449,12.022100041,-125.74257308962547,0.44402538914712775,25.194751165,-125.49741675650736,0.4458013726983118,8.394659456,-126.25884561310163,0.4453290591496693,12.061384492,-124.86610778599544,0.4490679745696622,25.56614675,-125.7042905253923,0.4470655818366731,8.399475752999999,-126.42308478104749,0.4475444264895237,12.630433626,-125.2926154308868,0.448082522319022,30.038633661000002,-125.61626818263998,0.45209389697086255,8.453583375000001,-140.59833607462366,0.4553439498079923,11.54207334,-129.3754848995747,0.41126146313388656,25.171230125999998,-133.06790385123526,0.42795113903530196,7.980640790000001,-128.89691347431202,0.4037086259146528,12.353982953000001,-127.84008358953793,0.4573157841349986,25.827000745,-126.02370905274147,0.4395652552327871,7.726639422,-127.86544758461676,0.447280694543279,12.679696082,-125.33618024494803,0.447661595014183,25.996862541,-125.66712619660228,0.4486875236895679
69,8.645622004,-125.17112950415813,0.4500972824047491,11.296976629000001,-124.77579166166734,0.4593349183085522,26.355155904999997,-126.15564515563607,0.4549101551307071,7.857567087,-126.74512012781136,0.45103203753917837,12.097788416,-125.39115578221052,0.4493023899673446,26.404969959,-124.72431584007725,0.4478081171774937,7.520504961,-126.38933578416743,0.44440129613032764,11.994816121,-126.5206657859724,0.45217411523460305,27.129653916,-126.07054117729938,0.4485680381726306,7.797902,-127.56932791255038,0.45017322149829075,11.562781036999999,-125.5731671387816,0.4415306015730588,26.529368043,-125.16345668531089,0.4493405043261157,7.872794797000001,-125.90747178408185,0.44816092943169983,11.523243513,-126.03502113597149,0.4539441315664184,24.898276377000002,-125.655544084821,0.45241897585607277,7.907783455,-125.36985957378101,0.4526530093372898,12.070171082,-125.6499800246705,0.4503072999459127,26.915891998,-125.48678025503848,0.4509366188725644,8.235788616999999,-125.6862698192523,0.44791866883966847,11.434418578,-127.62755983963076,0.4490045468500567,24.845409166000003,-125.92262990010305,0.4417277437653875,8.445039543,-125.17236092763598,0.43992351664901597,11.964934749,-126.13569871563058,0.4593510999629392,26.146007465,-125.70373153764429,0.4487168736179269,8.588871497,-125.31081403130017,0.44835340358736153,12.815021633999999,-125.63699898190436,0.4475230630550755,26.868929714,-125.25312985378834,0.4516632812176087,8.150369583,-127.95053002468711,0.4187843535171716,12.212684621000001,-135.6384741115168,0.40076458468588444,25.391292171,-131.74387357264237,0.45103088847326106,7.875999918000001,-134.69293693279155,0.4465196365932036,11.765321743000001,-124.73900381980204,0.4455661839975881,26.426785651,-126.99983682091953,0.45462811469004266,8.557845708,-124.07942613147155,0.4508898597427613,12.839065505999999,-126.28196746363422,0.44597324345174555,27.26909259,-126.10580947517032,0.4461349928524445
70,8.419909186,-125.51082146633055,0.46053940509380964,11.686468584,-124.96799093834595,0.4519409757201958,27.162205914999998,-124.64683150489824,0.4494139650209539,7.415942668,-125.28666992044724,0.4482985388020786,11.493562624,-126.09394724288033,0.4477123117750649,29.055777708999997,-125.83669593578041,0.4510096984426086,7.732118549999999,-126.31120463622602,0.4464773467920371,12.349361002,-125.66087568328446,0.44791396235611913,26.07068779,-125.87393109478585,0.4546904209928247,7.823785793,-126.39942379828307,0.444083023103534,11.606903626000001,-125.26693021757956,0.45070033991977365,25.330281114,-125.95246889479299,0.4483294566066042,8.223810753,-126.47716696143922,0.4627271640341485,12.418678421000001,-126.17990955541165,0.4485040554996085,26.175012412999997,-125.18124109337062,0.4526924740563185,8.627637672999999,-125.78204531145803,0.45266810839022437,12.445281738,-125.71746671206554,0.4466165101393571,28.614114339999997,-125.55487585005098,0.4492323395354785,8.366387786999999,-127.47018457938802,0.44959085582297514,11.417176154,-126.95727359906019,0.45547196550740404,25.549000495,-125.16352961470972,0.45769171893887184,7.976951419999999,-126.35520430960152,0.4497162878217088,11.067121959000001,-125.58938199356562,0.4545225563946488,26.322463967,-125.17534386581883,0.4482980822681377,8.695121248,-125.78709405816271,0.4474417784626294,12.611013001,-125.98414171605408,0.4484781050102527,28.475526550000005,-125.67312424499984,0.45322366110258216,8.523878798,-143.59074374161378,0.388401792579347,12.104788244000002,-132.5052586667884,0.4479922111722873,25.381825665,-128.94725740810136,0.4175343599089548,8.155555378,-129.80737547045243,0.41372113011677497,12.546609548,-129.0608905080607,0.46122208555149435,26.323074380999998,-126.01094754551342,0.4474346253442308,8.893171452,-124.15685087949919,0.4567671677570081,12.34189975,-126.56284509400294,0.44722659014198796,28.390009029,-126.31047233221682,0.4402015574085
71,8.609552336,-125.41034163059159,0.44685385528458554,12.093084954,-125.16681948721629,0.44898359465642085,26.692292711,-124.87687557072834,0.4475089350892638,8.050197127,-126.44124691996203,0.45530430842635067,11.816949001,-125.61685763784057,0.4541852729450395,27.883395085000004,-125.58691265627226,0.45130185774334153,7.479339919,-123.98766591556397,0.45125281413667706,12.187788133,-125.14730744665549,0.4571155337174869,27.966929086999997,-125.66086455236605,0.44864790380698394,8.039619953999999,-125.53251055845273,0.4551139131723465,12.226299789999999,-123.48146447574969,0.45091503998907767,24.696456947999998,-125.37838152253468,0.4489094798962336,7.899325752,-125.17106878730246,0.45028574577049113,12.293983737,-125.60729061671331,0.4473446990630736,25.857146252,-125.65028297959387,0.44584748447987177,7.896428721,-126.07240480932535,0.4493232091292573,11.176542167000001,-125.9099242644764,0.45037234378444624,29.085727879,-125.56537305333596,0.4475630565658634,8.271413495000001,-125.7234325260668,0.44806185720141267,12.223783582,-126.13135203460834,0.4456785716780712,25.088991162000003,-125.27043132869349,0.45730325541940225,8.199352546,-126.36495960944842,0.45343411736053524,11.863403639,-126.03475969167631,0.4486368984210446,25.110524964,-125.6456059504616,0.45477272061725704,8.526797671,-125.28248470045575,0.4519756580482941,11.936216284,-125.94786202658788,0.4480000141029894,26.667809949,-125.75148320836009,0.4528352704064537,7.8507385009999995,-134.09911264908564,0.3844190487161881,11.838360044,-135.30249090054505,0.4274250472216635,27.581762495,-128.8731430750973,0.4274694661167445,8.591784337,-126.2681616578947,0.4447686161025026,12.182423238999998,-129.62731370787182,0.43858028575922725,26.536542376,-125.73758882119469,0.4478268805342585,8.803840372,-127.82845716594994,0.4501875204102276,12.421686626,-127.67584579545849,0.447048956719278,27.983464417999997,-124.8192163635146,0.4477173479405847
72,8.175481717,-124.44006264924202,0.4539081542299851,11.480754324000001,-124.49393544501835,0.44134328725380995,24.95453971,-124.7350331431151,0.4465356356976181,7.773420045000001,-126.2805812595395,0.45270006332595863,11.418316086,-125.00594161000076,0.453723899364462,27.775157455,-126.00925754786994,0.45230277923139556,7.497146454,-125.88306616890495,0.44965531322456326,11.707456416000001,-125.46381019369815,0.4490480562411405,28.469331701999998,-125.11630586782256,0.4530079167146124,7.996554127,-125.51684025076496,0.4459398205349935,11.62817775,-126.26615660856554,0.44854465826838164,25.862968667,-125.52422010729543,0.4383964983831996,8.316407959,-125.81343490233228,0.452127991146559,12.184969374,-126.1560996718592,0.44889530738743727,26.167586035,-125.36439216299043,0.4516397133406549,7.6959048789999995,-126.28355057588436,0.4526078681542302,12.606302701999999,-125.61495977115896,0.4467516062222789,26.909939372,-124.6786995136498,0.4478329596948134,8.199534664,-122.11972119637811,0.44862325588538066,11.774309747,-125.10977345507318,0.4458803239437909,26.342631665,-124.95840492641442,0.4534494007373442,8.608131718,-126.27782290273151,0.46057612975210943,12.444980958,-125.3758397897039,0.4476232530894635,26.711322123000002,-125.43074476128129,0.45381011516251457,8.28649062,-126.3701599755459,0.45256805166508873,11.360063079,-125.95762087383024,0.4518239608493776,28.736119788000003,-125.40271433161918,0.45470340165662415,7.944884361999999,-133.02428307117464,0.38648962195518644,12.37932029,-125.37968930293157,0.43294587748205865,25.276341666,-129.30630417034445,0.43645020312393046,7.949631996000001,-130.5581997932807,0.4306956814122408,11.890422119,-127.71155160016208,0.43218071284841464,25.522754753,-126.83912960310971,0.44685620448922747,8.513791087000001,-127.58112552125988,0.45962467308004007,12.393434865,-126.4635953544801,0.43793431478582645,35.859411868,-125.2206856719535,0.45426260473235763
73,8.561098917,-125.69751142942202,0.44822194626557965,11.487434005,-125.29315024636725,0.44927860454228913,24.724892076,-126.05454482588732,0.4564090376992015,7.770433344000001,-125.22231093624956,0.45273954408663086,12.159109283,-125.63533947500218,0.44734076523722577,26.197858251,-125.96303586246478,0.45272261735630304,8.016541251,-125.38006841693831,0.4494428904299808,11.811077999,-125.4136709299895,0.4516085878735435,27.167598213999998,-125.83807930297299,0.4433667292122632,8.33053801,-126.38110066563048,0.45549041293357506,11.990296789,-125.26771978596123,0.4528413893083736,25.102442494,-125.65547669587536,0.4492084183225855,8.120231535,-125.69950583359858,0.4464385382338092,12.393926454999999,-126.51049316776955,0.4526267808746305,26.262544296,-125.56082464746177,0.4598175608247747,7.699335707,-126.43348730141551,0.4467063304069637,12.734656542000002,-125.91136163552389,0.448224517985926,27.420278965999998,-125.22451987224939,0.45521016058587216,8.343453044,-128.2147183969062,0.45292820186710187,11.776005496,-126.19801552502241,0.4510448370736543,26.083062627,-125.43573428784885,0.45876119667120174,7.780898548,-125.33257650329163,0.4438904211820871,12.350398247,-126.28292237987247,0.4399818505241422,25.502557872,-125.27152294822564,0.4530907890146906,7.927396662,-125.70135370428643,0.4535835373834002,11.618312545,-125.71550412947228,0.44985741082515074,26.411653749000003,-125.61420219739314,0.4495940117718392,7.950406620000001,-134.48546150931986,0.4053089387147928,12.228963671,-139.12742410459347,0.4203532504862682,25.892115133999997,-127.81013164383775,0.4349991749673717,8.037528211,-128.60502374633205,0.4356947264221939,12.034384622000001,-129.76175496017498,0.44635116098982497,25.703604573,-126.52069461676122,0.4383301317082554,8.159828257,-126.63210093302058,0.43452508584166155,12.890614336,-126.68155379934834,0.456534862221385,29.212866579,-126.53149222719003,0.4447997772796414
